@id,@lon,@lat,name,name:mk,name:en,int_name,addr:city,addr:housenumber,addr:postcode,addr:street,phone,contact:phone,opening_hours,fee,operator,website,historic,memorial,wikipedia
10733732766,21.4618597,41.9780627,83-064,,,,,,,,,,,,,,locomotive,,
10913797906,21.4328484,41.9964125,Споменик „Солунски атентатори и Гемиџии“,,,,,,,,,,,,,,memorial,,
10914553383,21.2888220,41.9538189,Света Троица и Свети Ѓорѓија,,Holy Trinity and Holy George,,,,,,,,,,,,ruins,,
11107939919,21.1617392,41.8117124,Голема Пеш,,Golema Pesht,,,,,,,,,,,,archaeological_site,,mk:Голема Пеш
1000000032463336,21.3925591,42.0165648,Скупи,,Scupi,Skupi,,,,,,,,,,,archaeological_site,,mk:Скупи
1000000032812963,21.4362138,42.0026676,Музеј на Македонија,,Museum of Macedonia,Muzej na Makedonija,Cкoпje,,1000,Прохор Пчински,,,,yes,,,,,mk:Музеј на Македонија
1000000032885596,21.4298357,42.0083560,Француски гробишта,,French Cemetery,Francuski Grobišta,,,,,,,,,,,monument,,
1000000032887087,21.4329048,42.0040225,Музеј на современата уметност,,Contemporary Art Museum of Macedonia,,Cкoпje,,1000,Самоилова,+389 2 3117734,,Tu-Sa 10:00-15:00; Su 09:00-13:00,yes,,https://msu.mk/home/,,,mk:Музеј на современата уметност (Скопје)
1000000033100249,20.9600820,42.0193826,Тетовско Кале,,Tetovo Fortress,Tetovsko Kale,,,,,,,,,,,castle,,
1000000034093752,20.7910566,41.1152832,Самуилова тврдина,,Samuil's Fortress,Samuilova tvrdina,,,,,,,,,,,castle,,mk:Самуилова тврдина
1000000034093853,20.7938144,41.1146398,Антички театар,,Ancient Theatre,Antički Teatar,,,,,,,,,,,archaeological_site,,mk:Антички театар (Охрид)
1000000034094279,20.7908576,41.1128239,Плаошник,,Plaoshnik,Plaošnik,,,,,,,,,,,archaeological_site,,mk:Плаошник
1000000037748507,21.3338976,41.0308805,Саат Кула,,Clock Tower,Saat Kula,Битола,,7000,,,,,,,,tower,,mk:Саат-кула_(Битола)
1000000037956139,21.3423416,41.0111109,Хераклеа Линкестис,,Heraclea Lyncestis,Heraklea Linkestis,,,,,,,,,,,archaeological_site,,
1000000038580676,21.3351246,41.0299321,Магаза,,Magaza gallery,Magaza,,,,,,,,,,,,,
1000000150596710,21.7894868,41.7233006,Спомен Костурница,,Kosturnica Memorial,,,,,,,,,,,,,,
1000000159068224,21.7226461,42.1453963,Споменик Костурница,,,Spomenik Kosturnica,,,,,,,,,,,monument,,
1000000172171547,21.4357236,41.9987239,Национална галерија „Даут-пашин амам“,,Daut Pasha Hamam National Gallery,Nacionalna Galerija -Daut Pašin Amam,Cкoпje,,1000,,+389 2 3133102,,Tu-Su 10:00-18:00,yes,,https://nationalgallery.mk/,,,en:National Gallery of Macedonia
1000000172180530,21.4331319,41.9979845,Музеј на македонската борба,,Museum of the Macedonian struggle,Muzej na Makedonskata borba,Cкoпje,1,1000,11 Март,+389 2 3256 667,,Tu-Su 10:00-18:00,yes,,http://mmb.org.mk/w/,,,en:Museum of the Macedonian Struggle (Skopje)
1000000172186249,21.4333832,41.9984656,Меморијален центар на холокаустот на Евреите од Македонија,,Holocaust Memorial Center for the Jews of Macedonia,Memorijalen centar na holokaustot na Evreite na Makedonija,Cкoпje,2,1000,Самоилова,+389 2 3122697,,,,,https://www.holocaustfund.org/,memorial,,en:Holocaust Memorial Center for the Jews of Macedonia
1000000176040285,21.4290087,41.9909144,Музеј на Град Скопје,,Museum of the City of Skopje,,Cкoпje,,1000,,+389 2 3114742,,,yes,,http://www.mgs.org.mk/,,,en:Museum of the City of Skopje
1000000176051871,21.4308590,41.9938304,Спомен куќа на Мајка Тереза,,Memorial House of Mother Teresa,Muzej-kuḱa na Majka Tereza,Cкoпje,,1000,Македонија,+389 2 3290674,,Mo-Fr 09:00-20:00  Sa-Su 09:00-14:00,no,,http://www.memorialhouseofmotherteresa.org/,,,en:Memorial House of Mother Teresa
1000000179291828,20.7406422,40.9139504,Манастир „Свети Наум“,Манастир „Свети Наум“,Monastery of Saint Naum,Manastir Sveti Naum,,,,,,,,,,,church,,en:Monastery of Saint Naum
1000000180360206,21.4189735,42.0222287,Аквадукт Скопје,,Skopje Aqueduct,Akvadukt Skopje,,,,,,,,,,,aqueduct,,en:Skopje Aqueduct
1000000181727867,22.3623435,42.2087939,Манастир Св. Јоаким Осоговски,Манастир Св. Јоаким Осоговски,Monastery of St. Joakim Osogovski,Manastir Sv. Joakim Osogovski,,,,,,,,,,,monastery,,
1000000181986735,22.2284115,42.0132986,Лесновски манастир,,Lesnovo Monastery,Lesnovski Manastir,,,,,,,,,,,yes,,mk:Лесновски манастир
1000000182927657,21.4283099,42.1255317,Манастир Св. Богородица,,St. Holy Mother of God Monastery,Manastir Sv. Bogorodica,,,,,,,,,,,yes,,
1000000182933841,21.4695997,42.1097792,Манастир Св. Никола,,Saint Nicholas Monastery,Manastir Sv. Nikola,,,,,,,,,,,yes,,
1000000184307286,22.4090663,41.9215490,Средновековна Кула,,Medieval Tower,Srednovekovna Kula,,,,,,,,,,,tower,,
1000000184313963,22.4120810,41.9234042,Средновековна Кула,,Medieval Tower,Srednovekovna Kula,,,,,,,,,,,tower,,
1000000189909367,22.2905474,41.7990258,Баргала,,Bargala,Bargala,,,,,,,,,,,ruins,,mk:Баргала
1000000192121734,21.3384692,41.0349716,Џамија Ајдар Кади,,,,Битола,,,Цане Василев,,,,,,,yes,,mk:Ајдар-кади_џамија
1000000192125506,20.9663947,41.5129735,Китино Кале,Китино Кале,Kita Castle,,,,,,,,,,,,monument,,
1000000199052359,20.9887439,40.8670435,Стара базилика,,Old Basilica,,,,,,,,,,,,archaeological_site,,
1000000199052629,20.9904397,40.8681482,Римска цистерна,,Roman Cistern,,,,,,,,,,,,archaeological_site,,
1000000199056987,20.9907630,40.8688989,Старохристијанска базилика,,,,,,,,,,,,,,archaeological_site,,
1000000199056988,20.9909226,40.8685852,Римска Куќа,,,,,,,,,,,,,,archaeological_site,,
1000000199056990,20.9904649,40.8692875,Римска куќа,,,,,,,,,,,,,,archaeological_site,,
1000000199056991,20.9910801,40.8692252,Ранохристијанска базилика,,,,,,,,,,,,,,archaeological_site,,
1000000208711817,21.5523595,41.3450140,11 Октомври 1941,,October the 11th  1941,,,,,,,,,,Завод и Музеј на град Прилеп,,,,
1000000209092691,21.9734409,41.5520256,Стоби,,Stobi,Stobi,,,,,+389 75 210 752,,Mo-Sa 08:00-16:00,,,http://www.stobi.mk,archaeological_site,,mk:Стоби
1000000212703196,22.6300224,41.4324513,Цареви Кули,,Czar’s Towers,Carevi Kuli,,,,,,,,,,,archaeological_site,,
1000000217561610,21.2457367,41.3756055,Музеј на НОВ,,,,,,,,,,,,,,,,
1000000217563724,21.2462721,41.3744382,Спомен куќа Тоше Проески,,,,,,,,,,,,,,memorial,,
1000000217568679,21.2483713,41.3774080,Македониум,,,,,,,,,,,,,,monument,,
1000000217836998,20.7630670,41.1406241,Базилика "Свети Еразмо",,,,,,,,,,,,,,ruins,,
1000000217849357,20.7406600,40.9138479,Манастир „Свети Наум,,The Monastery of Saint Naum,,,,,,,,,,,,monastery,,
1000000217931793,20.7981350,40.9943571,Залив на Коските,,Bay of Bones,Bay of Bones,,,,,,,Tu-Su 09:00-16:15,,,,,,
1000000223008200,21.3147229,41.2582098,Кале,,,,,,,,,,,,,,archaeological_site,,
1000000224254694,21.2453034,41.3690527,Музеј на Илинденското востание и Крушевската Република,,Museum of the Ilinden Uprising and the Republic of Krushevo,,Крушево,44А,7550,Димитар Бербероски - Таќа Бербер,+38970619597;+38970356621,,,,,,,,mk:Музеј на Илинденското востание и Крушевската Република
1000000226160304,21.3421910,41.0114425,Roman Theater of Heraclea Lyncestis,,Roman Theater of Heraclea Lyncestis,Roman Theater of Heraclea Lyncestis,,,,,,,,,,,ruins,,en:Heraclea Lyncestis
1000000226161294,21.9746819,41.5514392,Антички театар,,ancient theater of Stobi,,,,,,,,,,,,ruins,,
1000000227433408,22.5217936,41.1485731,Вардарски Рид,,Vardar Hill,Vardarski Rid,,,,,,,,,,,archaeological_site,,mk:Вардарски рид
1000000229632394,22.4937194,41.2774735,Isar-Marvinci,,,,,,,,,,,,,https://vici.org/vici/Idomenia,archaeological_site,,en:Idomenae
1000000229930502,21.4344917,41.9968594,Археолошки музеј на Македонија,,Archaeological Museum of Macedonia,Arheološki Muzej na Makedonija,Cкoпje,,1000,,,,Tu-Su 10:00-18:00,yes,,,,,mk:Археолошки музеј (Скопје)
1000000231344771,21.5054395,42.0014931,Тумба Маџари,,Tumba Madzhari,Tumba Madžari,,,,,,,,,,,archaeological_site,,mk:Тумба (Маџари)
1000000232843018,21.6992927,41.8380760,Маркови Кули,,Markovi Kuli,,,,,,,,,,,,castle,,
1000000239422349,21.4324253,41.9944541,Порта Македонија,,Porta Macedonia,Porta Makedonija,Cкoпje,4А,1000,11 Октомври,+389 2 3151141,,,,,,monument,,en:Porta Macedonia
1000000240346454,21.2184749,41.2409432,Градиште,,Gradishte,,,,,,,,,,,,archaeological_site,,
1000000240622723,21.3985818,41.2441604,Стибера,,,,,,,,,,,,,,archaeological_site,,
1000000241085465,20.9667591,42.0057279,Шарена Џамија,,Pasha's Mosque,,Tetovo,,1220,Браќа Миладинови,,,24/7,,,,yes,,pl:Kolorowy_Meczet_(Tetowo)
1000000243981081,21.3975268,41.2437880,Стибера,,Stibera,,,,,,,,,,,,archaeological_site,,en:Stymbara (Macedonia)
1000000244812164,21.2876553,41.9869509,Ел Калем,,,,,,,,,,,,,,,,
1000000295526114,21.4370402,42.0014413,Безистен,,,Bezisten,skopje,,,,,,,,,,yes,,
1000000334649006,22.1002902,41.5034029,Антигона,,,,,,,,,,,,,,archaeological_site,,
1000000338675543,21.5545467,41.3342029,Могила на непобедените,,Mound of the undefeated,,,,,,,,,,,,memorial,,
1000000356302520,21.8279922,42.1981803,Св. Великомаченик Георгиј,,Church of St. George,,Старо Нагоричане,,,,,,,,,,church,,mk:Црква „Св. Великомаченик Георгиј“ - Старо Нагоричане
1000000411079115,21.4334562,41.9972545,Камен мост,,Stone Bridge,,,,,,,,,,,,monument,,
1000000414261893,21.5376681,41.4053138,Трескавец,,Treskavec,,,,,,,,,,,,archaeological_site,,
1000000417361056,22.1875198,41.7383122,Меморијален комплекс на паднатите борци на Револуцијата,,,,,,,,,,,,,,memorial,war_memorial,mk:Меморијален комплекс на паднатите борци на револуцијата
1000000417361065,22.1867683,41.7387626,Исар,,,,,,,,,,,,,,ruins,,mk:Штипска тврдина
1000000424490169,21.3882022,42.0204316,Скупи,,Scupi,Skupi,,,,,,,,,,,archaeological_site,,mk:Скупи
1000000439347125,22.1897424,41.7366515,Музеј Штип,,,,,,,,,,,no,,,,,mk:Завод и музеј (Штип)
1000000443072144,22.1926991,41.7375479,Безистен Штип,,,,,,,,,,,,,,,,mk:Безистен (Штип)
1000000445672540,20.9673497,42.0062617,Бегов амам,,Bey's Hamam,Begov amam,,,,,,,,yes,,,,,
1000000445947375,22.1821051,41.7363104,Гоце Делчев,,,,,,,,,,,,,,monument,,
1000000453048240,21.3785429,42.1027654,св. Тројица,,Sv. Trojitca,,,,,,,,,,,,monastery,,
1000000474873958,21.4335309,42.0007998,Скопско кале,,Skopje Fortress,Skopsko Kale,,,,,,,07:00-19:00,,,,castle,,mk:Скопско Kале
1000000477021071,21.4476482,42.0055287,Штакле,Штакле,Castle Stakle,,,58-a,1000,Менделеева,,,24/7,,,,castle,,
1000000502848605,21.3424336,41.0110255,Голема Базилика,,Great Basilica,Great Basilica,,,,,,,,,,,ruins,,
1000000513644247,21.2915142,41.9497131,Света Недела,,Holy Sunday,,,,,,,,,,,,monastery,,
1000000514513452,21.9124237,41.8471851,Билазора,,,,,,,,,,,,,,archaeological_site,,bg:Билазора
1000000553070358,21.4357374,41.9963896,Колонада,,,,,,,,,,,,,,monument,,
1000000603405553,22.7538513,41.3824630,Roman & Ottoman Bathouse,,,,,,,,,,,,,,archaeological_site,,
1000000625505115,20.7913898,41.1121984,Baptisterium,,,,,,,,,,,,,,building,,
1000000677981810,21.9566168,41.8291200,Geoglif Sv. Nikole,,,,,,,,,,,,,,archaeological_site,,
1000000679215630,22.1940372,41.7372486,Александар Македонски,,,,,,,,,,,,,,monument,,
1000000698993277,21.9099884,41.8497337,Bilazora - Water Reservoir,,,,,,,,,,,,,,archaeological_site,,
1000000704079412,21.7834205,41.7161516,Велешки Гемиџија,,,,,,,,,,,,,,monument,,
1000000807724824,21.1838993,42.1566690,Црквиште,,,,,,,,,,,,,,archaeological_site,,
1000000808916278,21.1717901,41.9770017,Масакр кај Карпалак,,Karpalak massacre,,,,,,,,,,,,battlefield,,mk:Масакр кај Карпалак
1000000816538102,22.0283406,41.4018835,Спомен парк Ваташа,,,,,,,,,,,,,,,war_memorial,
1000000821781063,21.2008838,41.2380682,Гориче,,Goriche,,,,,,,,,,,,archaeological_site,,mk:Гориче (Белче)
1000000834714782,21.6203779,42.1791177,Muzeu "Dëshmorët e kombit",,,,,,,,,,,,,,,,
1000000838638808,20.9661157,41.4530878,Спомен плоча - Ѓурѓејца,,,,,,,,,,,,,,memorial,war_memorial,
1000000839150822,21.9419066,41.8650267,Народен Музеј,,,,,,,,,,,,,,,,
1000000839150823,21.9388570,41.8647478,Споменик на Народоослободителната борба,,,,,,,,,,,,,,memorial,,
1000000839150824,21.9398177,41.8647238,Споменик „Александар Серафимов“,,,,,,,,,,,,,,monument,,
1000000849621044,22.4137918,41.9151239,Ловен Дом,,,,,,,,,,,,,,,,
1000000858650998,21.5537713,41.3351271,Могила на непобедените,,,,Прилеп,ББ,7500,Цар Самоил,,,24/7,,,,memorial,war_memorial,mk:Могила на непобедените
1000000875859703,21.3421990,41.5229304,Кале,,Kale,,,,,,,,,,,,archaeological_site,,mk:Кале (Зрзе)
1000000888421002,20.7934836,41.1128228,Archaeological site of Mancevci  Early Christian Basilica 5 AC,,,,,,,,,,,,,,archaeological_site,,
1000000896149100,21.2466583,41.3721718,Леарница,Леарница,Foundry,,Крушево,0,7550,Тома Никлев,+38970356621;+38975202123,,,,,,,,mk:Леарница (Крушево)
1000000899302511,21.7443348,41.0881076,Пешта,,Peshta,,,,,,,,,,,,archaeological_site,,
1000000899461223,21.5896205,41.2993700,Марков Ѕид,,Marko's Wall,,,,,,,,,,,,castle,,
1000000899465453,21.7263832,41.1650190,Мариовски Манастир,Мариовски Манастир,Monastery of Mariovo,,,,,,,,,,,,archaeological_site,,mk:Манастир Св. Никола (Манастир)
1000000899472741,21.7183712,41.2061626,Градот / Маркови Кули,,Gradot / Markovi Kuli,,,,,,,,,,,,archaeological_site,,mk:Градок - Маркови Кули
1000000899479869,21.6443787,41.2049089,Градиште,,Gradishte,,,,,,,,,,,,archaeological_site,,
1000000899479870,21.6521190,41.1967792,Бабо,,Babo,,,,,,,,,,,,archaeological_site,,
1000000899481750,21.5883917,41.2066672,Старо Бонче,,Staro Bonche,,,,,,,,,,,,archaeological_site,,mk:Старо Бонче (археолошко наоѓалиште)
1000000899481751,21.6162431,41.2078839,Пелагон,,Pelagon,,,,,,,,,,,,archaeological_site,,mk:Пелагон (град)
1000000903328344,21.2735584,41.5070505,Кула,,Kula,,,,,,,,,,,,archaeological_site,,mk:Кула (Македонски Брод)
1000000905876263,20.6486358,41.3659738,1. Бригада,,1 Бригада,,,,,,,,,,,,,,mk:Прва македонска ударна бригада
1000000906807150,21.7860547,40.9306998,Св. Петар,Св. Петар,St. Peter,,,,,,,,,,,,tomb,,
1000000981848250,21.0260840,42.0675908,Лешок,,Leshok,,,,,,,,,,,,archaeological_site,,
1000001044325422,22.4069974,41.9189051,Споменин на Слободата,,Freedom Monument,,,,,,,,,,,,monument,,
1000001050278253,21.2374131,41.5417536,Девини Кули,Девини Кули,Devini Kuli,,,,,,,,,,,,archaeological_site,,mk:Девини Кули
1000001054098604,21.3499992,41.5183903,Св. Никола,,St. Nicholas,,,,,,,,,,,,archaeological_site,,mk:Св. Никола (Зрзе)
1000001054395729,21.5584325,41.4492955,Спомен-дом Блаже Конески,Спомен-дом Блаже Конески,Blazhe Koneski Memorial House,,,,,,,,,,,,,,mk:Спомен-дом „Блаже Конески“
1000001102966574,21.5960668,41.2895520,19.12.1942,,,,,,,,,,,,,,memorial,war_memorial,
1000001109661815,22.5026472,41.8771820,Viničko Kale,,,,,,,,,,,,,,ruins,,
1000001126512716,21.5329048,41.3588123,Куќата на Ѓошеви,Куќата на Ѓошеви,House of Gjoshev,,,,,,,,,,,,archaeological_site,,mk:Куќата на Ѓошеви (Варош)
1000001127758201,21.3312768,41.0155657,Битолска Тврдина,Битолска Тврдина,Fortress of Bitola,,,,,,,,,,,,castle,,mk:Битолска тврдина
1000001136815836,21.4000685,41.2017673,Мучеинци,Мучеинци,Mucheinci,,,,,,,,,,,,archaeological_site,,mk:Мучеинци (Лознани)
1000001143766963,21.3356596,41.0238370,Музеј на Битола,,Museum of Bitola,,Битола,18,7000,Св. Климент Охридски,,,,,,,,,mk:Народен музеј - Битола
1000001143774305,21.5597309,41.3425254,Меморијален музеј Народен херој Кузман Јосифоски-Питу,Меморијален музеј Народен херој Кузман Јосифоски-Питу,People's hero Kuzman Josifoski-Pitu Memorial museum,,Прилеп,20,7500,Мара Јосифоска-Ѓурѓа,,,,,,,,,mk:Меморијален музеј „Кузман Јосифоски-Питу“
1000001144895703,21.5593935,41.3428270,Музеј,Музеј,Museum,,Прилеп,400,7500,Александар Македонски,,,,,,https://www.muzejprilep.org.mk,,,mk:Завод и музеј — Прилеп
1000001146996488,22.1882958,41.7362861,Св Кирил и Методи,,,,,,,,,,,,,,monument,,
1000001152990867,21.3322073,41.0268953,Goce Delchev Memorial House,,,,,,,,,,,,,,,,
1000001217195019,21.3586054,41.0410861,Mémorial de Bitola,,,,,,,,,,,,,,,,
1000001218569938,21.0138120,41.0883715,Спомен-куќа на Татарчеви,,Tatarchev House,,Ресен,,,,,,,,,,,,mk:Спомен-куќа_на_Татарчеви
2000000005360062,21.4370475,42.0031171,Куршумли-ан,,,Kursumli An,Cкoпje,,1000,,,,,,,,,,
2000000006620184,21.5385420,41.3615070,Маркови Кули,Маркови Кули,Marko's Towers,,,,,,,,,,,,castle,,en:Markovi Kuli
2000000015078753,21.5404318,41.3554199,Куќата на Мантови,Куќата на Мантови,House of Mantov,,,,,,,,,,,,archaeological_site,,mk:Куќата на Мантови (Варош)
